0.617,lcv hhp,0.58,0.83,0.856,0.669,Thu Oct 05 13:23:06 2017,xgbLinear,1,1,rescale isotonic addition ran bin,ignore,none,asis,2.0382651052,random,468,122,cv,32,3,1,5,33,0.7157390268,0.0088034686,0.0061349371,,,
0.574,lcv hhp,0.533,0.932,0.888,0.72,Thu Oct 05 15:34:25 2017,xgbTree,1,1,rescale isotonic addition ran bin,ignore,none,asis,1.9019612461,random,437,142,cv,32,3,1,5,421,3,0.4739292846,3.146852653,0.681340401,5,0.7763625752
0.664,lcv hhp,0.651,0.068,0.539,0.417,Fri Oct 06 09:10:52 2017,avNNet,1,1,noise in predictors,ignore,none,range01,1.543474687,random,494,54,cv,32,3,1,5,7,0.0065012398,FALSE,,,,
0.675,lcv hhp,0.679,0.065,0.495,0.404,Fri Oct 06 09:12:36 2017,bagEarth,1,1,noise in predictors,ignore,none,range01,1.543474687,random,496,99,cv,32,3,1,5,7,2,,,,,
0.663,lcv hhp,0.682,-1,0.49,0.418,Fri Oct 06 09:12:53 2017,bagEarthGCV,1,1,noise in predictors,ignore,none,range01,1.543474687,random,497,10,cv,32,3,1,5,1,,,,,,
0.691,lcv hhp,0.689,-1,0.481,0.384,Fri Oct 06 09:13:56 2017,bayesglm,1,1,noise in predictors,ignore,none,range01,1.543474687,random,500,4,cv,32,3,1,5,none,,,,,,
0.683,lcv hhp,0.676,0.055,0.501,0.393,Fri Oct 06 09:14:03 2017,blasso,1,1,noise in predictors,ignore,none,range01,1.543474687,random,501,5,cv,32,3,1,5,0.245669961,,,,,,
0.687,lcv hhp,0.678,-1,0.497,0.388,Fri Oct 06 09:14:09 2017,blassoAveraged,1,1,noise in predictors,ignore,none,range01,1.543474687,random,502,5,cv,32,3,1,5,none,,,,,,
0.682,lcv hhp,0.677,-1,0.499,0.394,Fri Oct 06 09:14:14 2017,bridge,1,1,noise in predictors,ignore,none,range01,1.543474687,random,503,4,cv,32,3,1,5,none,,,,,,
0.656,lcv hhp,0.627,0.07,0.575,0.427,Fri Oct 06 09:17:13 2017,BstLm,1,1,noise in predictors,ignore,none,range01,1.543474687,random,504,177,cv,32,3,1,5,246,0.533546274,,,,,
0.346,lcv hhp,0.355,0.135,0.996,0.812,Fri Oct 06 09:17:27 2017,cforest,1,1,noise in predictors,ignore,none,range01,1.543474687,random,505,13,cv,32,3,1,5,8,,,,,,
0.672,lcv hhp,0.672,0.055,0.506,0.407,Fri Oct 06 09:18:31 2017,cubist,1,1,noise in predictors,ignore,none,range01,1.543474687,random,508,54,cv,32,3,1,5,26,0,,,,,
0,lcv hhp,-0.017,0.186,1.57,1.241,Fri Oct 06 09:18:40 2017,dnn,1,1,noise in predictors,ignore,none,range01,1.543474687,random,509,8,cv,32,3,1,5,11,7,3,0.0233943386,0.0097381447,,
0.657,lcv hhp,0.658,0.065,0.528,0.426,Fri Oct 06 09:18:47 2017,earth,1,1,noise in predictors,ignore,none,range01,1.543474687,random,510,5,cv,32,3,1,5,8,1,,,,,
0.691,lcv hhp,0.688,0.059,0.481,0.384,Fri Oct 06 09:18:52 2017,elm,1,1,noise in predictors,ignore,none,range01,1.543474687,random,511,3,cv,32,3,1,5,19,purelin,,,,,
0.693,lcv hhp,0.678,0.064,0.497,0.38,Fri Oct 06 09:18:58 2017,enet,1,1,noise in predictors,ignore,none,range01,1.543474687,random,512,5,cv,32,3,1,5,0.9299115106,0.0590180709,,,,,
0.29,lcv hhp,0.318,0.162,1.052,0.881,Fri Oct 06 09:22:11 2017,evtree,1,1,noise in predictors,ignore,none,range01,1.543474687,random,513,190,cv,32,3,1,5,1.0401336141,,,,,,
0.678,lcv hhp,0.674,0.057,0.503,0.399,Fri Oct 06 09:22:20 2017,foba,1,1,noise in predictors,ignore,none,range01,1.543474687,random,515,5,cv,32,3,1,5,3,0.0021413399,,,,,
0.691,lcv hhp,0.688,0.061,0.481,0.384,Fri Oct 06 09:22:55 2017,gamSpline,1,1,noise in predictors,ignore,none,range01,1.543474687,random,518,21,cv,32,3,1,5,0.0877010764,,,,,,
0.536,lcv hhp,0.487,0.104,0.792,0.575,Fri Oct 06 09:23:42 2017,gbm,1,1,noise in predictors,ignore,none,range01,1.543474687,random,522,13,cv,32,3,1,5,4787,3,0.1929320231,5,,,
0.657,lcv hhp,0.658,-1,0.528,0.426,Fri Oct 06 09:25:41 2017,gcvEarth,1,1,noise in predictors,ignore,none,range01,1.543474687,random,524,4,cv,32,3,1,5,1,,,,,,
0.691,lcv hhp,0.688,-1,0.481,0.384,Fri Oct 06 09:25:44 2017,glm,1,1,noise in predictors,ignore,none,range01,1.543474687,random,525,2,cv,32,3,1,5,none,,,,,,
0.694,lcv hhp,0.676,0.058,0.5,0.38,Fri Oct 06 09:26:00 2017,glmnet,1,1,noise in predictors,ignore,none,range01,1.543474687,random,528,7,cv,32,3,1,5,0.8352334832,0.0049103493,,,,,
0.678,lcv hhp,0.674,-1,0.503,0.4,Fri Oct 06 09:28:01 2017,glmStepAIC,1,1,noise in predictors,ignore,none,range01,1.543474687,random,530,3,cv,32,3,1,5,none,,,,,,
0.463,lcv hhp,0.438,0.085,0.867,0.666,Fri Oct 06 09:28:11 2017,icr,1,1,noise in predictors,ignore,none,range01,1.543474687,random,531,8,cv,32,3,1,5,8,,,,,,
0.693,lcv hhp,0.69,0.071,0.478,0.38,Fri Oct 06 09:28:15 2017,kernelpls,1,1,noise in predictors,ignore,none,range01,1.543474687,random,532,2,cv,32,3,1,5,3,,,,,,
0.315,lcv hhp,0.345,0.128,1.011,0.85,Fri Oct 06 09:28:26 2017,kknn,1,1,noise in predictors,ignore,none,range01,1.543474687,random,533,9,cv,32,3,1,5,16,2.090575814,triweight,,,,
0.295,lcv hhp,0.278,0.135,1.115,0.875,Fri Oct 06 09:28:31 2017,knn,1,1,noise in predictors,ignore,none,range01,1.543474687,random,534,3,cv,32,3,1,5,4,,,,,,
0.017,lcv hhp,-0.001,0.179,1.544,1.219,Fri Oct 06 09:28:38 2017,krlsPoly,1,1,noise in predictors,ignore,none,range01,1.543474687,random,535,5,cv,32,3,1,5,0.7084808832,2,,,,,
0.689,lcv hhp,0.692,0.061,0.476,0.386,Fri Oct 06 09:28:49 2017,krlsRadial,1,1,noise in predictors,ignore,none,range01,1.543474687,random,536,9,cv,32,3,1,5,0.0007975357,1298.4332874581,,,,,
0.69,lcv hhp,0.672,0.06,0.506,0.385,Fri Oct 06 09:28:53 2017,lars,1,1,noise in predictors,ignore,none,range01,1.543474687,random,537,2,cv,32,3,1,5,0.8813214349,,,,,,
0.691,lcv hhp,0.686,0.059,0.484,0.383,Fri Oct 06 09:28:58 2017,lars2,1,1,noise in predictors,ignore,none,range01,1.543474687,random,538,2,cv,32,3,1,5,8,,,,,,
0.686,lcv hhp,0.669,0.059,0.511,0.39,Fri Oct 06 09:29:03 2017,lasso,1,1,noise in predictors,ignore,none,range01,1.543474687,random,539,3,cv,32,3,1,5,0.8678123811,,,,,,
0.678,lcv hhp,0.674,0.054,0.503,0.4,Fri Oct 06 09:29:06 2017,leapBackward,1,1,noise in predictors,ignore,none,range01,1.543474687,random,540,2,cv,32,3,1,5,3,,,,,,
0.691,lcv hhp,0.688,-1,0.481,0.384,Fri Oct 06 09:29:18 2017,lm,1,1,noise in predictors,ignore,none,range01,1.543474687,random,543,2,cv,32,3,1,5,TRUE,,,,,,
0.678,lcv hhp,0.674,-1,0.503,0.4,Fri Oct 06 09:29:23 2017,lmStepAIC,1,1,noise in predictors,ignore,none,range01,1.543474687,random,544,4,cv,32,3,1,5,none,,,,,,
0.657,lcv hhp,0.656,0.063,0.532,0.425,Fri Oct 06 09:30:13 2017,nnet,1,1,noise in predictors,ignore,none,range01,1.543474687,random,550,14,cv,32,3,1,5,19,0.0037886674,,,,,
0.453,lcv hhp,0.445,0.124,0.856,0.678,Fri Oct 06 09:30:30 2017,parRF,1,1,noise in predictors,ignore,none,range01,1.543474687,random,553,7,cv,32,3,1,5,7,,,,,,
0.658,lcv hhp,0.643,0.076,0.551,0.424,Fri Oct 06 09:30:47 2017,pcaNNet,1,1,noise in predictors,ignore,none,range01,1.543474687,random,554,15,cv,32,3,1,5,15,0.0494909247,,,,,
0.222,lcv hhp,0.218,0.129,1.207,0.966,Fri Oct 06 09:30:52 2017,pcr,1,1,noise in predictors,ignore,none,range01,1.543474687,random,555,3,cv,32,3,1,5,8,,,,,,
0.684,lcv hhp,0.672,0.055,0.507,0.392,Fri Oct 06 09:31:50 2017,plsRglm,1,1,noise in predictors,ignore,none,range01,1.543474687,random,557,35,cv,32,3,1,5,4,0.1325257404,,,,,
0.662,lcv hhp,0.656,0.061,0.531,0.42,Fri Oct 06 09:32:05 2017,ppr,1,1,noise in predictors,ignore,none,range01,1.543474687,random,558,14,cv,32,3,1,5,1,,,,,,
-0.194,lcv hhp,-0.098,0.233,1.695,1.481,Fri Oct 06 09:32:34 2017,qrf,1,1,noise in predictors,ignore,none,range01,1.543474687,random,560,12,cv,32,3,1,5,8,,,,,,
0.67,lcv hhp,0.667,0.075,0.514,0.409,Fri Oct 06 09:55:02 2017,qrnn,1,1,noise in predictors,ignore,none,range01,1.543474687,random,561,1346,cv,32,3,1,5,1,0,FALSE,,,,
0.472,lcv hhp,0.451,0.115,0.848,0.656,Fri Oct 06 09:55:16 2017,ranger,1,1,noise in predictors,ignore,none,range01,1.543474687,random,563,10,cv,32,3,1,5,8,,,,,,
0.483,lcv hhp,0.457,0.117,0.838,0.641,Fri Oct 06 09:56:31 2017,Rborist,1,1,noise in predictors,ignore,none,range01,1.543474687,random,564,73,cv,32,3,1,5,7,,,,,,
-0.178,lcv hhp,-0.131,0.103,NA,NA,Fri Oct 06 09:56:38 2017,relaxo,1,1,noise in predictors,ignore,none,range01,1.543474687,random,565,6,cv,32,3,1,5,6.9606662285,0.2757204534,,,,,
0.475,lcv hhp,0.453,0.117,0.844,0.651,Fri Oct 06 09:56:47 2017,rf,1,1,noise in predictors,ignore,none,range01,1.543474687,random,566,6,cv,32,3,1,5,9,,,,,,
0.693,lcv hhp,0.69,0.059,0.478,0.382,Fri Oct 06 09:56:53 2017,ridge,1,1,noise in predictors,ignore,none,range01,1.543474687,random,567,4,cv,32,3,1,5,0.0736108764,,,,,,
0.691,lcv hhp,0.688,0.058,0.481,0.383,Fri Oct 06 09:56:57 2017,rlm,1,1,noise in predictors,ignore,none,range01,1.543474687,random,568,3,cv,32,3,1,5,TRUE,psi.hampel,,,,,
0.079,lcv hhp,0.113,0.148,1.369,1.142,Fri Oct 06 09:57:02 2017,rpart,1,1,noise in predictors,ignore,none,range01,1.543474687,random,569,2,cv,32,3,1,5,0.083108337,,,,,,
0.195,lcv hhp,0.203,-1,1.23,0.999,Fri Oct 06 09:57:06 2017,rpart1SE,1,1,noise in predictors,ignore,none,range01,1.543474687,random,570,2,cv,32,3,1,5,none,,,,,,
0.195,lcv hhp,0.203,0.164,1.23,0.999,Fri Oct 06 09:57:13 2017,rpart2,1,1,noise in predictors,ignore,none,range01,1.543474687,random,571,4,cv,32,3,1,5,4,,,,,,
0.543,lcv hhp,0.529,0.102,0.727,0.567,Fri Oct 06 09:57:58 2017,RRF,1,1,noise in predictors,ignore,none,range01,1.543474687,random,574,37,cv,32,3,1,5,8,0.0617162371,0.631701967,,,,
-0.002,lcv hhp,0.003,0.113,1.539,1.244,Fri Oct 06 09:58:20 2017,RRFglobal,1,1,noise in predictors,ignore,none,range01,1.543474687,random,575,20,cv,32,3,1,5,5,0.0481070608,,,,,
0.693,lcv hhp,0.69,0.058,0.478,0.38,Fri Oct 06 10:01:11 2017,simpls,1,1,noise in predictors,ignore,none,range01,1.543474687,random,580,4,cv,32,3,1,5,3,,,,,,
0.69,lcv hhp,0.685,0.057,0.487,0.384,Fri Oct 06 10:01:35 2017,spikeslab,1,1,noise in predictors,ignore,none,range01,1.543474687,random,581,21,cv,32,3,1,5,6,,,,,,
0.678,lcv hhp,0.674,0.055,0.503,0.4,Fri Oct 06 10:01:46 2017,spls,1,1,noise in predictors,ignore,none,range01,1.543474687,random,582,8,cv,32,3,1,5,3,0.9607237768,0.3505705062,,,,
-1.869,lcv hhp,-1.438,0.449,NA,NA,Fri Oct 06 10:01:53 2017,superpc,1,1,noise in predictors,ignore,none,range01,1.543474687,random,583,4,cv,32,3,1,5,0.4624676066,2,,,,,
NA,lcv hhp,NA,0.061,NA,NA,Fri Oct 06 10:03:26 2017,svmLinear,1,1,noise in predictors,ignore,none,range01,1.543474687,random,586,83,cv,32,3,1,5,0.5766923166,,,,,,
0.633,lcv hhp,0.638,0.068,0.559,0.455,Fri Oct 06 10:03:43 2017,svmLinear3,1,1,noise in predictors,ignore,none,range01,1.543474687,random,588,6,cv,32,3,1,5,111.237482998,L2,,,,,
NA,lcv hhp,NA,0.065,NA,NA,Fri Oct 06 10:03:52 2017,svmPoly,1,1,noise in predictors,ignore,none,range01,1.543474687,random,589,7,cv,32,3,1,5,2,0.0003130299,532.1571402164,,,,
NA,lcv hhp,NA,0.076,NA,NA,Fri Oct 06 10:04:03 2017,svmRadial,1,1,noise in predictors,ignore,none,range01,1.543474687,random,590,9,cv,32,3,1,5,0.0202577041,2.9333848042,,,,,
NA,lcv hhp,NA,0.083,NA,NA,Fri Oct 06 10:04:11 2017,svmRadialCost,1,1,noise in predictors,ignore,none,range01,1.543474687,random,591,6,cv,32,3,1,5,2.018706185,,,,,,
NA,lcv hhp,NA,0.08,NA,NA,Fri Oct 06 10:04:22 2017,svmRadialSigma,1,1,noise in predictors,ignore,none,range01,1.543474687,random,592,8,cv,32,3,1,5,0.0292064922,2.341221135,,,,,
0.409,lcv hhp,0.393,-1,0.937,0.733,Fri Oct 06 10:04:33 2017,treebag,1,1,noise in predictors,ignore,none,range01,1.543474687,random,594,5,cv,32,3,1,5,none,,,,,,
0.691,lcv hhp,0.689,0.061,0.481,0.384,Fri Oct 06 10:04:41 2017,widekernelpls,1,1,noise in predictors,ignore,none,range01,1.543474687,random,595,2,cv,32,3,1,5,6,,,,,,
-0.015,lcv hhp,0.018,0.157,1.516,1.259,Fri Oct 06 10:08:21 2017,WM,1,1,noise in predictors,ignore,none,range01,1.543474687,random,596,218,cv,32,3,1,5,6,GAUSSIAN,,,,,
0.336,lcv hhp,0.365,0.11,0.98,0.824,Fri Oct 06 10:08:48 2017,xgbLinear,1,1,noise in predictors,ignore,none,range01,1.543474687,random,597,25,cv,32,3,1,5,26,0.0001349279,0.0073609528,2.4391676935,,,
0.444,lcv hhp,0.431,0.108,0.879,0.69,Fri Oct 06 10:10:47 2017,xgbTree,1,1,noise in predictors,ignore,none,range01,1.543474687,random,598,117,cv,32,3,1,5,910,8,0.1126384038,0.0023505744,0.4848413569,5,0.2623662091
0.223,lcv hhp,0.218,1.143,1.142,0.858,Fri Oct 06 10:11:43 2017,avNNet,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,600,45,cv,32,3,1,5,15,0.0031056196,TRUE,,,,
0.689,lcv hhp,0.719,0.494,0.41,0.343,Fri Oct 06 10:13:36 2017,bagEarth,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,602,105,cv,32,3,1,5,7,2,,,,,
0.61,lcv hhp,0.666,-1,0.487,0.431,Fri Oct 06 10:13:58 2017,bagEarthGCV,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,603,14,cv,32,3,1,5,1,,,,,,
0.711,lcv hhp,0.742,-1,0.376,0.319,Fri Oct 06 10:16:58 2017,bayesglm,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,606,3,cv,32,3,1,5,none,,,,,,
0.703,lcv hhp,0.733,0.456,0.389,0.328,Fri Oct 06 10:17:06 2017,blasso,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,607,5,cv,32,3,1,5,0.9824423704,,,,,,
0.704,lcv hhp,0.736,-1,0.386,0.327,Fri Oct 06 10:17:15 2017,blassoAveraged,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,608,7,cv,32,3,1,5,none,,,,,,
0.696,lcv hhp,0.731,-1,0.393,0.335,Fri Oct 06 10:17:22 2017,bridge,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,609,4,cv,32,3,1,5,none,,,,,,
0.72,lcv hhp,0.751,0.521,0.363,0.31,Fri Oct 06 10:20:01 2017,BstLm,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,610,157,cv,32,3,1,5,62,0.1938604304,,,,,
0.687,lcv hhp,0.715,0.47,0.416,0.346,Fri Oct 06 10:21:00 2017,cubist,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,614,44,cv,32,3,1,5,92,0,,,,,
0.007,lcv hhp,-0.005,1.381,1.467,1.098,Fri Oct 06 10:21:13 2017,dnn,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,615,10,cv,32,3,1,5,5,13,9,0.0320294984,0.0050535113,,
0.69,lcv hhp,0.718,0.459,0.412,0.342,Fri Oct 06 10:21:21 2017,earth,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,616,5,cv,32,3,1,5,8,1,,,,,
0.711,lcv hhp,0.742,0.482,0.376,0.32,Fri Oct 06 10:21:27 2017,elm,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,617,4,cv,32,3,1,5,13,purelin,,,,,
0.724,lcv hhp,0.748,0.485,0.367,0.305,Fri Oct 06 10:21:37 2017,enet,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,618,5,cv,32,3,1,5,0.9362392137,1.31891889132745e-05,,,,,
0.009,lcv hhp,0.049,1.31,1.388,1.095,Fri Oct 06 10:24:59 2017,evtree,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,619,199,cv,32,3,1,5,1.7087460542,,,,,,
0.711,lcv hhp,0.742,0.468,0.376,0.32,Fri Oct 06 10:25:10 2017,foba,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,621,6,cv,32,3,1,5,8,4.53084919540292e-05,,,,,
0.711,lcv hhp,0.742,0.508,0.376,0.32,Fri Oct 06 10:25:45 2017,gamSpline,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,624,20,cv,32,3,1,5,0.0212027098,,,,,,
0.434,lcv hhp,0.481,0.816,0.758,0.626,Fri Oct 06 10:26:41 2017,gbm,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,628,14,cv,32,3,1,5,3775,10,0.3115382467,8,,,
0.529,lcv hhp,0.611,-1,0.568,0.52,Fri Oct 06 10:31:01 2017,gcvEarth,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,630,3,cv,32,3,1,5,1,,,,,,
0.711,lcv hhp,0.742,-1,0.376,0.32,Fri Oct 06 10:31:07 2017,glm,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,631,4,cv,32,3,1,5,none,,,,,,
0.726,lcv hhp,0.749,0.49,0.366,0.303,Fri Oct 06 10:31:27 2017,glmnet,1,1,noise in predictors,ignore,none,asis,1.4594304248,random,634,7,cv,32,3,1,5,0.6149763963,0.0211138827,,,,,
0.636,lcv hhp,0.638,-1,0.473,0.391,Fri Oct 06 11:37:00 2017,glmStepAIC,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,428,4,cv,32,3,1,5,none,,,,,,
0.641,lcv hhp,0.641,0.475,0.469,0.386,Fri Oct 06 11:37:13 2017,icr,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,429,9,cv,32,3,1,5,9,,,,,,
0.641,lcv hhp,0.641,0.459,0.469,0.386,Fri Oct 06 11:37:20 2017,kernelpls,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,430,2,cv,32,3,1,5,9,,,,,,
0.216,lcv hhp,0.238,0.946,0.996,0.842,Fri Oct 06 11:37:36 2017,kknn,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,431,10,cv,32,3,1,5,3,2.1493372887,gaussian,,,,
0.178,lcv hhp,0.205,0.958,1.039,0.883,Fri Oct 06 11:37:43 2017,knn,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,432,2,cv,32,3,1,5,3,,,,,,
-0.078,lcv hhp,-0.079,1.431,1.411,1.158,Fri Oct 06 11:37:53 2017,krlsPoly,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,433,4,cv,32,3,1,5,0.1781103467,2,,,,,
0.64,lcv hhp,0.641,0.459,0.47,0.387,Fri Oct 06 11:38:06 2017,krlsRadial,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,434,8,cv,32,3,1,5,1.64074028826504e-05,9775.0988494905,,,,,
0.645,lcv hhp,0.647,0.434,0.462,0.381,Fri Oct 06 11:38:13 2017,lars,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,435,2,cv,32,3,1,5,0.9491989857,,,,,,
0.644,lcv hhp,0.646,0.434,0.462,0.383,Fri Oct 06 11:38:20 2017,lars2,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,436,2,cv,32,3,1,5,7,,,,,,
0.646,lcv hhp,0.65,0.433,0.458,0.381,Fri Oct 06 11:38:29 2017,lasso,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,437,4,cv,32,3,1,5,0.8859585708,,,,,,
0.665,lcv hhp,0.649,0.431,0.459,0.36,Fri Oct 06 11:38:35 2017,leapBackward,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,438,2,cv,32,3,1,5,3,,,,,,
0.641,lcv hhp,0.641,-1,0.469,0.386,Fri Oct 06 11:38:58 2017,lm,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,441,3,cv,32,3,1,5,TRUE,,,,,,
0.636,lcv hhp,0.638,-1,0.473,0.391,Fri Oct 06 11:39:05 2017,lmStepAIC,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,442,2,cv,32,3,1,5,none,,,,,,
0.665,lcv hhp,0.649,0.431,0.459,0.36,Fri Oct 06 11:40:04 2017,msaenet,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,447,24,cv,32,3,1,5,0.9041277005,5,3.5339918742,,,,
0.239,lcv hhp,0.173,1.161,1.081,0.817,Fri Oct 06 11:40:20 2017,nnet,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,448,11,cv,32,3,1,5,14,0.0321149354,,,,,
0.452,lcv hhp,0.489,0.897,0.668,0.589,Fri Oct 06 11:40:46 2017,parRF,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,451,8,cv,32,3,1,5,9,,,,,,
0.213,lcv hhp,0.167,1.158,1.089,0.845,Fri Oct 06 11:41:02 2017,pcaNNet,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,452,11,cv,32,3,1,5,5,0.0009661532,,,,,
0.11,lcv hhp,0.116,0.925,1.156,0.956,Fri Oct 06 11:41:09 2017,pcr,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,453,2,cv,32,3,1,5,8,,,,,,
0.671,lcv hhp,0.653,0.442,0.453,0.354,Fri Oct 06 11:42:04 2017,plsRglm,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,455,30,cv,32,3,1,5,9,0.0218527394,,,,,
0.592,lcv hhp,0.597,0.486,0.526,0.439,Fri Oct 06 11:42:24 2017,ppr,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,456,16,cv,32,3,1,5,1,,,,,,
-0.35,lcv hhp,-0.249,1.666,1.633,1.451,Fri Oct 06 11:43:02 2017,qrf,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,458,14,cv,32,3,1,5,9,,,,,,
0.589,lcv hhp,0.578,0.509,0.552,0.441,Fri Oct 06 12:05:13 2017,qrnn,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,459,1325,cv,32,3,1,5,1,0,FALSE,,,,
0.443,lcv hhp,0.473,0.931,0.689,0.598,Fri Oct 06 12:05:28 2017,ranger,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,461,5,cv,32,3,1,5,7,,,,,,
0.482,lcv hhp,0.511,0.925,0.639,0.556,Fri Oct 06 12:06:54 2017,Rborist,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,462,82,cv,32,3,1,5,9,,,,,,
0.666,lcv hhp,0.651,0.428,0.456,0.359,Fri Oct 06 12:07:06 2017,relaxo,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,463,7,cv,32,3,1,5,15.4508849832,0.0961154015,,,,,
0.46,lcv hhp,0.489,0.834,0.668,0.58,Fri Oct 06 12:07:17 2017,rf,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,464,6,cv,32,3,1,5,8,,,,,,
0.617,lcv hhp,0.628,0.501,0.486,0.412,Fri Oct 06 12:07:27 2017,ridge,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,465,6,cv,32,3,1,5,0.1417950553,,,,,,
0.643,lcv hhp,0.648,0.461,0.459,0.384,Fri Oct 06 12:07:34 2017,rlm,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,466,2,cv,32,3,1,5,FALSE,psi.huber,,,,,
0.136,lcv hhp,0.176,1.409,1.076,0.929,Fri Oct 06 12:07:41 2017,rpart,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,467,2,cv,32,3,1,5,0.1573260837,,,,,,
0.31,lcv hhp,0.317,-1,0.893,0.741,Fri Oct 06 12:07:48 2017,rpart1SE,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,468,2,cv,32,3,1,5,none,,,,,,
0.31,lcv hhp,0.317,1.219,0.893,0.741,Fri Oct 06 12:07:54 2017,rpart2,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,469,2,cv,32,3,1,5,4,,,,,,
0.512,lcv hhp,0.544,0.751,0.596,0.524,Fri Oct 06 12:08:53 2017,RRF,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,472,40,cv,32,3,1,5,8,0.0436215727,0.2083841842,,,,
0.362,lcv hhp,0.36,0.781,0.837,0.685,Fri Oct 06 12:09:19 2017,RRFglobal,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,473,21,cv,32,3,1,5,6,0.0727087699,,,,,
0.639,lcv hhp,0.641,0.452,0.47,0.387,Fri Oct 06 12:12:12 2017,simpls,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,478,2,cv,32,3,1,5,4,,,,,,
0.644,lcv hhp,0.647,0.428,0.462,0.382,Fri Oct 06 12:12:35 2017,spikeslab,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,479,19,cv,32,3,1,5,6,,,,,,
0.665,lcv hhp,0.649,0.429,0.459,0.36,Fri Oct 06 12:12:47 2017,spls,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,480,7,cv,32,3,1,5,3,0.966539172,0.0064937419,,,,
0.242,lcv hhp,0.224,0.869,1.014,0.814,Fri Oct 06 12:12:56 2017,superpc,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,481,4,cv,32,3,1,5,0.9794226063,3,,,,,
NA,lcv hhp,NA,0.473,NA,NA,Fri Oct 06 12:14:28 2017,svmLinear,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,484,71,cv,32,3,1,5,2.1821421887,,,,,,
0.643,lcv hhp,0.642,0.446,0.469,0.383,Fri Oct 06 12:14:53 2017,svmLinear3,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,486,7,cv,32,3,1,5,1.5464515171,L1,,,,,
NA,lcv hhp,NA,0.469,NA,NA,Fri Oct 06 12:15:05 2017,svmPoly,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,487,8,cv,32,3,1,5,2,0.0036379344,13.3822296493,,,,
NA,lcv hhp,NA,0.601,NA,NA,Fri Oct 06 12:15:17 2017,svmRadial,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,488,6,cv,32,3,1,5,0.0101440434,42.2207954325,,,,,
NA,lcv hhp,NA,0.81,NA,NA,Fri Oct 06 12:15:29 2017,svmRadialCost,1,1,noise in predictors,ignore,none,asis,1.3071401506,random,489,7,cv,32,3,1,5,2.3128292624,,,,,,
